index,sentence,subsentence_detail,score_detail,fiscal_stance,fiscal_analysis,economic_condition,monetary_policy,other_policies,risk,no_topic,fiscal_stance_dum
20150209_1_3,"In many emerging market economies, macroeconomic policy space to support growth remains limited, but lower oil prices will alleviate inflationary pressures, allowing for a more gradual tightening of monetary policy","└── remain 0.0 0.0 monetary_policy,other_policies
    └── lower 0.0 0.0 other_policies//
        └── alleviate 0 0.0 other_policies
","{'polarity': [('support', 1), ('tightening', -1)], 'degree': [('gradual', 0.5)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20150209_1_11,"Central banks should be mindful that further declines in inflation, even if temporary, may lead to additional downdraft in inflation expectations and rising real interest rates","└── mindful 0.0 0.0 monetary_policy
    └── lead 0.0 0.0 fiscal_analysis
        └── rate 0 0.0 fiscal_analysis//
","{'polarity': [('decline', -1), ('rise', 1)], 'degree': [('further', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20150209_1_12,"This suggests that central banks should be particularly vigilant to signs of pass-through from oil prices to core inflation, which may require early action in economies with already low inflation","└── suggest 0.0 0.0 other_policies
    └── vigilant 0.0 0.0 other_policies
        └── require 0 0.0 other_policies
","{'polarity': [], 'degree': [('particularly', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20150209_1_27,"Some economies (Brazil, India, South Africa, Turkey) need to maintain the course of fiscal consolidation, given large fiscal deficits and high inflation in some cases, and high external borrowing that has increased exposure to external funding risks in others","└── need 1.0 -1 fiscal_stance
    ├── deficit 0 1 fiscal_stance,fiscal_analysis//
    ├── inflation 0 0.0 //
    └── increase 0 0.0 fiscal_analysis
","{'polarity': [('consolidation', -1), ('deficit', 1), ('increase', 1)], 'degree': []}",-1.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20150209_1_4,"For oil exporters, the need to adjust fiscal stance would depend on the scope of savings from past higher prices of oil and exchange rate regimes","└── depend 0 0.0 fiscal_analysis
","{'polarity': [('higher', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20150209_1_25,"The scope to do so will require credible macroeconomic policies and frameworks, which has proven essential in coping with volatile financial conditions in the past","└── require 0.0 0 fiscal_stance,other_policies
    └── prove 0.0 0.0 fiscal_analysis,other_policies
        └── cope 0 0.0 fiscal_analysis//
","{'polarity': [('volatile', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20150209_1_21,"It will also make systemic institutions more resilient, help contain pro-cyclical asset price and credit dynamics, and cushion the consequences of liquidity squeezes if volatility spikes","└── make 0.0 0.0 other_policies
    ├── help 0.0 0.0 //
    │   └── dynamics 0 0.0 other_policies//
    └── cushion 0.0 0.0 //
        └── squeeze 0 0.0 fiscal_analysis
","{'polarity': [('contain', -1), ('volatility', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20150209_1_7,There is an urgent need for structural reforms to raise potential output in both advanced and emerging economies,"└── be 0.0 -0.5 fiscal_stance,other_policies
    └── advanced 0.0 0.0 fiscal_analysis//
        └── economy 0 0.0 fiscal_analysis,other_policies//
","{'polarity': [('reform', -1), ('raise', 1)], 'degree': [('potential', 0.5)]}",-1.0,0.0,0.0,0.0,-1.0,0.0,0,1.0
20150209_1_9,"In most advanced economies, output gaps are still substantial, inflation is below target, and monetary policy remains constrained by the zero lower bound","└── remain 0.0 0.0 monetary_policy//
    └── bind 0 0.0 fiscal_analysis,other_policies
","{'polarity': [('below', -1)], 'degree': [('substantial', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20150209_1_29,Many exporters for which oil receipts typically contribute to a sizable share of fiscal revenues are experiencing large shocks in proportion to their economies,,"{'polarity': [('shock', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20150209_1_23,"In some emerging economies, lower oil prices may alleviate inflationary pressures and reduce vulnerabilities","└── alleviate 0.0 0.0 other_policies
    └── reduce 0 0.0 fiscal_analysis,other_policies//
","{'polarity': [('reduce', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20150209_1_5,"For countries with less policy space, exchange rate flexibility will be a critical buffer to the shock","└── buffer 0 0.0 other_policies
","{'polarity': [('shock', -1)], 'degree': [('less', 0.5)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20150209_1_16,"In Japan, the implementation of the Bank of Japan’s (BoJ) October announcement of expanded Quantitative and Qualitative Monetary Easing (QQE) framework by accelerating purchases of JGBs (and extending their maturity) and tripling the purchases of private assets remains critical to support domestic demand","└── remain 0.0 0.0 monetary_policy
    └── triple 0 0.0 fiscal_analysis,other_policies//
","{'polarity': [('expand', 1), ('easing', -1), ('accelerate', 1), ('support', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20150209_1_33,Efforts to increase revenue mobilization and improve expenditure prioritization should continue,"└── continue 0.0 1 fiscal_stance
    └── improve 0 0.0 fiscal_analysis//
","{'polarity': [('increase', 1), ('improve', 1)], 'degree': []}",2.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20150209_1_19,"Following a long period of low rates, excessive risk-taking may have built in some sectors— credit booms in a number of smaller advanced economies and the underpricing of risks in certain segments of United States financial markets","└── build 0.0 0.0 fiscal_analysis
    └── market 0.0 0.0 fiscal_analysis//
        └── underpricing 0 0.0 fiscal_analysis//
","{'polarity': [('excessive', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20121105_1_6,"Continued demand rebalancing from deficit to surplus economies would strengthen global growth and, if done properly, would help resolve their internal imbalances","└── strengthen 0.0 0.0 other_policies
    ├── do 0 0 fiscal_stance//
    └── help 0 0.0 other_policies//
","{'polarity': [('strengthen', 1), ('deficit', 1), ('imbalance', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20121105_1_14,"In Japan, further monetary easing may also be needed to reach the 1 percent inflation goal","└── need 0 0.0 monetary_policy
","{'polarity': [('easing', -1)], 'degree': [('further', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20121105_1_23,Room for monetary easing may also be limited where a strong credit expansion continues or where currencies are undervalued,"└── limit 0.0 0.0 monetary_policy
    └── continue 0.0 0.0 fiscal_analysis,other_policies//
        └── undervalue 0 0.0 //
","{'polarity': [('limit', -1), ('ease', -1), ('strong', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20121105_1_12,Monetary policy should continue to aid recovery,"└── continue 0 0.0 monetary_policy
","{'polarity': [], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20121105_1_8,Sovereigns under stress need to continue to adjust and request appropriate EFSF/ESM support if needed,"├── request 0 0.0 //
└── need 0 0 fiscal_stance,other_policies//
","{'polarity': [('support', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20121105_1_4,"In the euro area—building on OMT and ESM activation, further action is also needed to strengthen banks, address structural shortcomings and complete EMU","└── need 0.0 0.0 other_policies
    └── emu 0 0.0 fiscal_analysis//
","{'polarity': [('strengthen', 1)], 'degree': [('further', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20121105_1_1,The main challenge for policymakers is to act forcefully to address downside risks with strong policy implementation,"└── be 0 0.0 other_policies
","{'polarity': [('challenge', -1), ('downside', -1), ('strong', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20121105_1_19,"Policy requirements differ vastly among emerging economies, but many can afford to stay on hold or ease if downside risks materialize given the receding inflation pressures","└── differ 0.0 0.0 fiscal_analysis,other_policies
    └── afford 0.0 0.0 other_policies//
        ├── ease 0 0.0 //
        └── materialize 0 0.0 risk//
","{'polarity': [('downside', -1), ('recede', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20121105_1_15,The effectiveness of the easing in Japan would be enhanced by broadening asset purchases to include more equities and corporate bonds and government bonds with longer maturities and by simultaneously adopting broad structural and fiscal reforms to achieve a sustained recovery,"├── include 0.0 0.0 //
│   ├── bond 0 0.0 //
│   └── bond 0 0 fiscal_stance//
└── adopt 0.0 0.0 other_policies//
    ├── reform 0 0.0 //
    └── achieve 0 0.0 //
","{'polarity': [('ease', -1), ('reform', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20121105_1_18,"Central banks should also carefully monitor unintended consequences their policies might have, for instance on sovereign-bank linkages, corporate leverage, and financial innovation as well as external spillovers","└── monitor 0.0 0.0 monetary_policy
    └── have 0.0 0.0 
        └── innovation 0.0 0.0 other_policies//
            └── spillover 0 0.0 other_policies//
","{'polarity': [], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20121105_1_5,"Circumstances vary across emerging markets, but many should act to restore fiscal buffers over time, use monetary policy to guard against downside risks, and rely on macro-prudential measures to safeguard financial stability","└── vary 0.0 0.0 fiscal_analysis
    ├── act 0.0 0.0 //
    │   └── guard 0 0.0 risk,fiscal_analysis//
    └── rely 0 0.0 other_policies//
","{'polarity': [('downside', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20121105_1_22,"In Brazil, policymakers should stand ready to start unwinding monetary stimulus as the recovery proceeds in order to securely anchor inflation expectations","└── stand 0.0 0.0 monetary_policy
    └── proceed 0.0 0.0 //
        └── anchor 0 0.0 //
","{'polarity': [('unwind', -1), ('stimulus', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20121105_1_10,"Meanwhile, the ECB’s commitment to act on secondary markets via the OMT is critical to address elevated risk premia due to convertibility concerns within the euro area, while maintaining a very accommodative monetary policy should support demand","└── support 0 0.0 monetary_policy//
","{'polarity': [('elevated', 1), ('concern', -1), ('support', 1), ('accommodative', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20121105_1_2,durable medium-term fiscal adjustment,"└── adjustment 0 -0.5 fiscal_stance
","{'polarity': [('adjustment', -1)], 'degree': [('medium-term', 0.5)]}",-1.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20121105_1_24,"If needed to support demand, fiscal policy— provided space is available—may be the appropriate tool in such cases.","└── tool 0.0 0.0 fiscal_analysis
    ├── need 0 0.0 other_policies//
    └── available 0 0.0 
","{'polarity': [('support', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20121105_1_21,"Some countries (for example, Argentina and India) should remain watchful of inflationary pressures and cannot afford to lower interest rates further","└── remain 0.0 0.0 economic_condition
    └── afford 0 0.0 other_policies//
","{'polarity': [], 'degree': [('further', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20121105_1_7,"In the euro area, robust action and follow-through are required on multiple fronts","└── require 0 0.0 other_policies
","{'polarity': [], 'degree': [('robust', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20121105_1_17,"In the euro area, restoring the transmission channel requires addressing counterparty risk in the interbank market and the redenomination risk","└── area 0.0 0.0 other_policies
    └── require 0.0 0.0 
        └── risk 0 0.0 risk//
","{'polarity': [], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20121105_1_20,"Nevertheless, some countries in Asia and Latin America face late-cycle credit risks as nonperforming loans have started to turn up, which constrains space for financial policies","└── start 0.0 0.0 fiscal_analysis
    └── constrain 0 0.0 other_policies
","{'polarity': [], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20121105_1_16,"In the United States, improving the transmission of the monetary easing would require resolution of the household debt overhang","└── state 0.0 0.0 monetary_policy
    └── require 0 0.0 other_policies
","{'polarity': [('improve', 1), ('ease', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20121105_1_3,and targeted structural reform,"└── target 0 0.0 other_policies
","{'polarity': [('reform', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20121105_1_13,"Central banks have been at the forefront of the policy response to the recent global slowdown, and should continue supporting the recovery, while managing risks to price stability In advanced economies, monetary policy should remain very accommodative and central banks should stand ready to do more if needed","└── forefront 0.0 0.0 monetary_policy,other_policies
    └── continue 0.0 0.0 //
        └── remain 0.0 0.0 monetary_policy//
            ├── manage 0 0.0 fiscal_analysis,other_policies//
            └── stand 0 0 fiscal_stance//
","{'polarity': [('slowdown', -1), ('support', 1), ('accommodative', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20121105_1_11,"Anti- crisis measures need to be anchored by a vision of—as well as a reasonably fast and tangible progress toward—a more complete monetary union, supported by a banking union and greater fiscal integration","└── integration 0 0.0 fiscal_analysis//
","{'polarity': [('crisis', -1), ('progress', 1), ('support', 1)], 'degree': [('greater', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20121105_1_9,and support for them and their banks provided via the ESM would relieve funding pressures and break the adverse feedback loops between sovereigns and banks,"└── support 0.0 0.0 other_policies
    └── relieve 0.0 0.0 
        └── break 0.0 0.0 risk,fiscal_analysis//
            └── bank 0 0.0 monetary_policy//
","{'polarity': [('support', 1), ('adverse', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
